,"市盈率PE(TTM)
[单位] 倍",,,,,,,,,
时间,全指公用,全指能源,全指材料,全指工业,全指可选,全指消费,全指医药,全指金融,全指信息,全指电信
2015/3/13,17.367,15.7141,47.1126,33.1854,26.6416,31.1115,45.4621,9.466,72.3802,58.4545
2015/3/12,17.2711,15.5889,46.5931,32.7824,26.2901,30.9026,45.0526,9.4857,70.7464,57.5797
2015/3/11,17.0987,15.2679,46.4355,32.6879,26.2748,30.8932,45.2156,9.1613,71.1193,57.1679
2015/3/10,17.1623,15.3241,46.6794,32.8078,26.1304,30.909,45.6527,9.0817,71.2764,57.3421
2015/3/9,17.0467,15.4475,46.5118,32.666,25.8948,30.8183,45.0536,9.2422,69.9729,57.0594
2015/3/6,16.7904,15.245,46.2085,32.261,25.5841,30.2089,44.5721,8.9565,68.7376,56.2964
2015/3/5,16.8458,15.1825,46.1673,32.4542,26.0666,30.4685,45.6371,8.945,70.5761,58.0643
2015/3/4,17.1492,15.4593,46.2942,32.5339,26.0611,30.3213,45.4495,9.0997,70.5521,58.0491
2015/3/3,17.1202,15.3772,45.845,32.3789,25.5082,29.698,43.9563,9.1208,69.3455,56.3653
2015/3/2,17.2805,15.8803,45.9109,32.6076,25.9354,30.074,44.0176,9.4634,70.1145,57.5601
2015/2/27,16.9206,15.9152,44.3492,32.1439,25.7409,29.6908,43.9363,9.4275,70.0556,56.9988
2015/2/26,16.9143,15.7437,44.1716,31.9224,25.5814,29.49,43.7298,9.4674,69.5783,56.444
2015/2/25,16.6073,15.5258,43.3142,31.1543,25.356,29.1745,43.7111,9.2111,69.4507,56.5192
2015/2/17,16.3917,15.3573,43.4449,31.1437,25.5589,29.2805,43.6981,9.3679,70.5221,57.9077
2015/2/16,16.2975,15.2504,43.2776,30.656,25.2499,29.2829,43.5586,9.2843,70.5675,58.2491
2015/2/13,16.1997,15.2851,42.806,30.4084,24.6453,28.9629,42.8931,9.2946,68.2048,56.2457
2015/2/12,15.9216,15.1779,42.0979,30.0325,24.3366,28.7277,42.4403,9.21,67.6498,55.5223
2015/2/11,15.8263,15.0993,41.8157,29.7576,24.1378,28.5152,42.2504,9.2123,67.4463,54.4431
2015/2/10,15.7538,14.8754,41.5518,29.5563,23.8933,28.1644,41.8246,9.1854,65.7061,52.6229
2015/2/9,15.4073,14.6317,40.9922,28.9774,23.5365,27.8404,41.4276,9.0522,64.125,52.2296
2015/2/6,15.5314,14.5487,41.119,29.0537,23.6207,27.5871,41.6169,8.9149,64.534,52.6778
2015/2/5,16.1074,14.9225,41.9907,29.6878,23.8874,27.913,42.2594,9.0766,66.4521,54.0582
2015/2/4,16.447,15.2331,42.6347,30.1798,23.959,28.1234,42.5168,9.1392,65.8735,53.8269
2015/2/3,16.4508,15.4862,42.5278,30.1338,24.1166,28.3182,42.9377,9.2985,65.6916,53.9821
2015/2/2,16.219,14.9821,41.9571,29.6147,23.6175,27.9965,42.2457,9.0048,63.7027,53.2868
2015/1/30,16.768,15.4185,42.0822,30.3894,23.8142,28.215,42.4455,9.3324,62.9156,53.7829
2015/1/29,16.7852,15.7836,42.4569,31.1578,24.0867,28.2979,42.7352,9.4461,64.2971,54.0843
2015/1/28,16.5783,16.0704,42.7134,31.2674,24.3719,28.6016,43.3332,9.637,64.2878,54.7267
2015/1/27,16.6687,16.4699,43.2066,31.6661,24.589,28.8617,43.4565,9.8112,64.849,55.3517
2015/1/26,16.7387,16.9404,43.1233,31.4391,24.4165,28.864,43.3205,10.0191,65.398,55.092
2015/1/23,16.4883,16.6772,42.0125,30.83,23.9853,28.3527,42.5129,9.9658,63.746,54.382
2015/1/22,16.4896,16.5852,42.2485,30.9898,24.205,28.598,42.989,9.8744,65.3081,55.3541
2015/1/21,16.4482,16.5736,41.47,30.6568,23.9846,28.4739,42.525,9.8738,64.6326,54.4189
2015/1/20,15.8914,15.6386,40.2298,29.6731,23.3575,27.8341,41.9874,9.2601,63.9949,53.1436
2015/1/19,15.5874,15.2598,39.0072,28.6755,22.6931,27.0933,40.6568,9.2873,61.059,51.2801
2015/1/16,16.965,16.7965,41.1599,30.493,23.7473,28.2415,41.2902,10.2619,62.004,53.2041
2015/1/15,17.0689,16.5445,40.6194,30.0695,23.507,27.945,40.9319,10.1628,59.978,52.951
2015/1/14,16.6292,15.5701,39.8906,29.3886,23.3279,27.7183,40.9412,9.7186,59.9796,52.4887
2015/1/13,16.5982,15.8773,40.4743,29.6789,23.6489,28.0303,40.978,9.6015,60.3767,53.1483
2015/1/12,16.5442,15.8617,40.3004,29.3743,23.2361,27.9782,40.3875,9.6616,58.5926,51.7575
2015/1/9,17.1398,16.3828,41.0349,30.1365,23.1098,28.2519,40.3783,9.7866,57.8723,51.9036
2015/1/8,17.4254,16.6717,41.4837,30.3636,23.3242,28.5527,40.5415,9.6785,57.5812,52.5281
2015/1/7,18.0237,17.0265,42.1579,30.7756,23.4338,28.539,40.4625,10.057,57.1596,52.7002
2015/1/6,17.9173,16.4506,41.8214,30.5986,23.5508,28.7971,40.808,10.0895,57.4061,52.7037
2015/1/5,18.0529,16.5926,41.9212,30.0117,23.0045,28.5784,39.5411,10.165,55.5357,51.6865
2014/12/31,17.4304,15.1509,40.3146,29.5448,22.1991,27.569,39.2495,9.9174,55.2161,51.9019
2014/12/30,16.9511,14.6795,39.9374,29.1728,22.0016,27.2914,38.8876,9.6291,54.3663,51.5885
2014/12/29,17.4957,14.6588,40.4202,29.7651,22.4976,27.542,38.9915,9.4154,55.4281,52.3702
2014/12/26,17.4216,14.5115,40.7461,29.7461,22.6981,27.6648,39.6572,9.3289,57.0496,54.1858
2014/12/25,17.2474,14.1684,40.36,29.3345,22.4697,27.5232,39.4355,8.8911,56.969,53.8905
2014/12/24,16.8345,13.7461,39.6003,28.2947,22.1512,27.3128,39.0896,8.4957,56.1223,53.5982
2014/12/23,16.6943,14.0972,39.4783,28.3589,22.1262,27.2767,38.5639,8.9078,55.042,53.144
2014/12/22,17.5999,14.9212,40.7529,29.3503,22.2343,27.2839,38.8364,9.1446,55.9167,54.6741
2014/12/19,16.7672,14.5032,41.2827,30.607,22.9094,27.2891,40.3714,8.7982,59.2678,56.5805
2014/12/18,16.1214,14.0294,40.8875,29.8191,23.1055,27.4039,41.0068,8.7067,60.3772,56.5303
2014/12/17,16.0445,13.9614,40.6786,29.1906,23.193,27.3378,41.3423,8.9199,60.3326,55.8055
2014/12/16,16.0311,13.8556,41.3125,29.2383,23.4372,27.8064,42.0587,8.5299,60.9192,55.7191
2014/12/15,15.8265,13.4313,41.1229,29.0861,23.5265,28.1003,42.2605,8.1057,61.1864,55.742
2014/12/12,15.928,13.5488,44.6281,28.4016,23.4419,28.1164,41.4129,8.1365,58.7641,55.7777
2014/12/11,15.9572,13.5009,44.368,28.1562,23.3671,27.9039,41.1762,8.1168,57.6725,54.7702
2014/12/10,15.6572,13.6977,43.4891,27.6644,23.2812,27.9218,41.0045,8.3393,57.1489,54.7234
2014/12/9,14.9104,13.5908,42.0155,26.473,22.2725,26.8755,39.8016,8.1732,55.323,52.5585
2014/12/8,15.505,14.6672,43.5058,27.5098,22.9811,27.4621,40.932,8.8369,58.2186,56.4028
2014/12/5,14.7862,14.497,42.862,26.4518,22.7144,27.2626,41.0886,8.5095,58.5928,54.1771
2014/12/4,15.01,13.9055,44.3546,26.7098,23.1454,27.9166,41.8853,8.1307,59.7207,53.5673
2014/12/3,14.6002,12.7609,43.4736,26.2512,22.7685,27.3222,41.3233,7.6768,58.5473,52.123
2014/12/2,14.3868,12.6364,42.1698,25.9676,22.3671,26.8655,41.1397,7.7534,57.8542,51.4977
2014/12/1,14.0772,12.3166,41.6738,25.5787,22.057,26.6368,40.8051,7.3228,57.2174,50.8859
2014/11/28,14.0594,12.2053,41.7526,25.7427,22.1612,26.2872,40.7844,7.3265,57.54,52.4826
2014/11/27,14.1127,12.0526,41.6614,25.5963,22.1364,26.3404,40.891,6.9686,57.2049,52.5029
2014/11/26,14.1398,11.9875,41.43,25.4562,22.0875,26.2266,40.6791,6.8139,57.012,52.6644
2014/11/25,14.0048,11.8398,41.2986,25.3606,22.0681,26.069,40.5917,6.6158,56.5806,52.7887
2014/11/24,13.835,11.7238,40.4403,24.895,21.7403,25.7764,40.1551,6.5446,55.5764,51.5183
2014/11/21,13.5435,11.5718,39.6382,24.4046,21.4612,25.6415,40.1608,6.3998,54.9403,50.8772
2014/11/20,13.3583,11.4935,39.185,24.1392,21.1956,25.4556,39.9186,6.2646,54.357,50.635
2014/11/19,13.3097,11.4836,39.2812,24.1771,21.236,25.6121,40.163,6.2408,54.766,51.0662
2014/11/18,13.2742,11.5227,39.2057,24.2267,21.1344,25.6624,39.8321,6.2581,54.0675,50.7945
2014/11/17,13.3912,11.6958,39.173,24.1346,21.105,25.828,39.9177,6.363,53.7778,50.9056
2014/11/14,13.3837,11.7465,39.0467,23.8917,20.8644,25.7578,39.5185,6.4642,53.0488,50.2374
2014/11/13,13.4247,11.8397,39.366,23.9535,20.873,25.4899,39.2408,6.4583,53.045,49.9632
2014/11/12,13.5042,11.859,39.199,24.2745,21.111,25.5734,39.837,6.4669,54.0146,51.1962
2014/11/11,13.2358,11.8289,38.5418,23.8763,20.8212,25.259,39.4048,6.4539,53.2809,50.9001
2014/11/10,13.5241,11.7792,39.6231,24.6126,21.3736,25.537,40.4015,6.2696,55.2034,51.6593
2014/11/7,13.2741,11.5676,38.8731,24.1519,21.0614,25.0425,40.2424,6.1082,55.1399,51.5488
2014/11/6,13.2864,11.6418,39.3403,24.4417,21.1779,25.2685,40.7374,6.0687,55.5132,51.568
2014/11/5,13.3013,11.6447,39.2342,24.1706,21.0583,25.1438,40.4591,6.0756,54.9362,50.5913
2014/11/4,13.211,11.7215,39.476,24.2737,21.0757,25.2876,40.5409,6.1012,55.1688,50.5996
2014/11/3,13.1242,11.7204,39.4237,24.0101,21.2218,25.6017,41.0902,6.1124,55.4935,50.8558
2014/10/31,13.0606,11.7381,39.0352,23.6034,21.0945,25.5617,41.1027,6.1494,54.9746,50.455
2014/10/30,13.2288,11.4409,38.8337,23.6384,21.1817,25.4236,41.417,6.0284,54.9539,50.8811
2014/10/29,12.8005,11.2878,38.6068,23.6132,21.2467,25.4356,41.5615,6.0202,55.096,50.6505
2014/10/28,12.5684,11.1685,38.2608,23.2582,20.9652,25.0662,41.6284,5.9618,55.1921,50.0822
2014/10/27,12.4634,10.9712,37.5873,22.5819,20.5704,25.0038,41.2351,5.8742,54.0583,48.721
2014/10/24,12.5845,10.9406,37.6075,22.4705,20.5397,24.8583,41.0684,5.9778,54.2405,48.6935
2014/10/23,12.5932,10.9343,37.4913,22.4661,20.7436,24.8879,41.0547,6.0001,54.1948,52.0551
2014/10/22,13.0075,11.0803,38.2463,22.7133,21.031,25.2618,41.5505,6.026,55.275,52.4687
2014/10/21,13.1634,11.1197,38.799,22.894,21.1947,25.3372,42.4047,6.0319,56.0361,52.7666
2014/10/20,13.0042,11.1969,39.2694,23.0878,21.3527,25.4955,42.9206,6.0689,56.5611,53.2706
2014/10/17,12.8762,11.1582,38.9196,22.8692,21.1295,25.3387,42.3176,6.0471,55.8093,52.5011
2014/10/16,13.0264,11.2617,39.265,23.1017,21.2261,25.2998,42.6606,6.0522,56.1223,53.6082
2014/10/15,13.1693,11.3406,40.0112,23.3104,21.488,25.5419,43.1136,6.0592,57.493,54.6995
2014/10/14,13.0703,11.3663,39.8592,23.2952,21.3722,25.4076,42.3036,6.0155,57.3004,54.4111
2014/10/13,13.0831,11.4001,39.961,23.3437,21.4685,25.4956,42.4709,6.0271,57.5851,54.5086
2014/10/10,13.1426,11.4184,39.8751,23.3339,21.4979,25.6955,42.219,6.072,58.0082,55.0135
2014/10/9,13.319,11.4886,40.1476,23.4605,21.6392,25.9148,42.2076,6.0899,58.46,55.6872
2014/10/8,13.129,11.4272,39.8016,23.3002,21.6209,25.9262,42.304,6.0898,58.5266,55.61
2014/9/30,13.0582,11.4252,39.4306,22.9588,21.4215,25.6265,40.959,6.0523,57.9223,55.2525
2014/9/29,13.0519,11.4054,39.2725,22.8822,21.3103,25.5459,40.432,6.0441,56.7578,54.9483
2014/9/26,12.9158,11.3425,38.9645,22.6797,21.1666,25.3901,40.0384,6.052,56.1088,55.6314
2014/9/25,12.8847,11.3726,38.789,22.6055,21.0562,25.2679,39.7662,6.0561,56.1915,55.4215
2014/9/24,12.8097,11.4082,38.7865,22.4818,21.1017,25.3414,39.7713,6.069,56.2632,54.4244
2014/9/23,12.6271,11.2635,38.0259,22.1007,20.8495,24.9981,39.4902,5.9706,55.5644,53.8708
2014/9/22,12.5327,11.2328,37.6286,21.7968,20.6454,24.7853,39.1723,5.9335,54.7529,52.7777
2014/9/19,12.6678,11.4463,38.2306,22.1388,20.9612,25.2483,39.4989,6.0571,55.27,52.5104
2014/9/18,12.5688,11.503,37.9636,21.9022,20.771,25.0214,39.1482,6.0356,54.7974,51.0562
2014/9/17,12.4832,11.4907,37.8387,21.9149,20.7062,24.8364,38.539,6.0112,54.1343,51.0445
2014/9/16,12.3809,11.466,37.6254,21.7331,20.5467,24.625,38.1907,5.997,54.0021,50.8289
2014/9/15,12.5685,11.6632,38.616,22.3638,21.2353,25.2768,39.2105,6.0422,55.9087,52.3561
2014/9/12,12.5286,11.6348,38.3034,22.1888,21.1128,25.222,39.0071,6.0592,55.4639,42.0741
2014/9/11,12.3526,11.5481,37.8987,21.8723,20.9359,25.0813,38.7676,6.0267,54.8046,41.4331
2014/9/10,12.4188,11.5939,38.0895,21.8933,20.9875,25.304,38.9146,6.0416,54.7948,41.6055
2014/9/9,12.348,11.6994,37.9848,21.7911,20.9928,25.2554,38.9159,6.0921,54.7043,41.3198
2014/9/5,12.3363,11.721,37.787,21.641,20.8301,25.2551,38.6914,6.1287,54.6328,41.2997
2014/9/4,12.2405,11.6415,37.4962,21.3446,20.6758,25.1056,38.4879,6.0947,54.6287,41.1978
2014/9/3,12.0578,11.6064,37.271,21.128,20.5859,25.0109,38.2534,6.0358,54.109,40.7991
2014/9/2,11.9106,11.4415,37.0568,20.9185,20.3434,24.7592,37.9831,5.9831,53.725,40.5132
2014/9/1,11.7902,11.3527,36.5432,20.5577,20.1486,24.3883,37.6586,5.8984,52.9575,39.7475
2014/8/29,11.8645,11.3538,36.5235,20.1115,20.0018,24.0159,37.2567,5.9228,52.1706,39.2017
2014/8/28,11.6896,11.5152,35.0322,19.9204,19.7819,23.7572,37.0262,5.8933,51.5073,38.5438
2014/8/27,11.8973,11.4432,36.106,20.1155,19.9852,23.733,37.2978,5.9799,51.9811,39.1125
2014/8/26,11.9671,11.4392,35.9849,20.0338,19.8696,23.7417,37.2786,6.0194,51.6965,39.3476
2014/8/25,12.0167,11.4883,36.7272,20.4698,20.3462,24.0736,37.9924,6.0402,52.8736,40.0504
2014/8/22,11.9536,11.7162,36.4501,20.7954,20.4769,24.1254,38.3059,6.0988,53.3665,40.5771
2014/8/21,11.7678,11.6541,36.8296,20.6375,20.3675,24.0957,38.0339,6.0715,53.0522,40.169
2014/8/20,11.8241,11.7564,36.9457,20.6677,20.2492,24.2248,38.0808,6.1145,52.8986,41.751
2014/8/19,11.7819,11.8593,36.708,20.6648,20.2926,24.1068,38.1996,6.1516,53.3268,42.4939
2014/8/18,11.819,11.7081,36.733,20.6159,20.5443,24.0198,38.4675,6.1608,53.0643,41.635
2014/8/15,11.7248,11.6336,36.2829,20.3602,20.2199,23.876,38.1442,6.1629,52.2128,40.9036
2014/8/14,11.6646,11.5537,35.9657,20.2699,20.0653,23.6359,37.9107,6.1095,51.218,39.9597
2014/8/13,11.7585,11.6853,36.4582,20.3549,20.3133,23.8471,38.0076,6.1684,51.4202,40.1905
2014/8/12,11.7187,11.6725,36.4347,20.3702,20.3312,23.783,38.189,6.1582,51.6086,40.2336
2014/8/11,11.7089,11.6834,36.4604,20.3218,20.2815,23.8264,38.3925,6.1881,51.1386,40.1571
2014/8/8,11.5842,11.5404,35.8781,20.0129,20.0718,23.4561,37.9784,6.1015,50.8078,39.8123
2014/8/7,11.5942,11.4843,35.8798,19.9385,19.9994,23.2663,37.8411,6.0973,50.1426,39.4764
2014/8/6,11.7293,11.6671,36.2515,20.172,20.2326,23.6361,38.1821,6.1876,50.276,39.9296
2014/8/5,11.7089,11.7133,35.8226,20.0992,20.2181,23.7115,38.0879,6.2282,49.9736,39.8997
2014/8/4,11.6779,11.7557,35.7988,20.005,20.0936,23.7076,38.0964,6.2635,49.3989,39.4969
2014/8/1,11.5252,11.5543,34.9647,19.6864,19.777,23.3589,37.862,6.1645,48.9268,38.772
2014/7/31,11.5428,11.5998,35.3014,19.8969,20.016,23.276,37.6621,6.2184,49.7304,39.5549
2014/7/30,11.3614,11.5846,34.8034,19.7556,19.7666,23.0694,37.5924,6.1382,49.8057,39.3671
2014/7/29,11.3907,11.3481,34.8352,19.7545,19.8726,23.0973,37.3099,6.1924,49.4596,39.1
2014/7/28,11.4098,11.4077,34.6967,19.6108,19.7277,23.1881,37.0258,6.1658,49.0118,39.0013
2014/7/25,11.2445,11.1384,33.903,19.282,19.3782,22.7284,36.4618,5.9544,48.2049,38.4228
2014/7/24,11.1887,11.0153,33.3888,19.1167,19.1635,22.5577,36.2272,5.9002,47.8164,38.5101
2014/7/23,11.0852,10.8452,33.2396,19.0801,19.061,22.4897,36.3901,5.7702,48.5104,38.7696
2014/7/22,11.1002,10.8036,33.6099,19.1325,19.2688,22.5924,36.9916,5.7384,49.3469,39.3967
2014/7/21,10.9242,10.6922,33.1243,18.9138,18.9433,22.3412,36.7265,5.7033,48.7601,38.7755
2014/7/18,10.9307,10.7956,33.1832,18.9478,18.9139,22.3496,36.58,5.7146,48.8792,39.0894
2014/7/17,11.0103,10.7974,33.1326,18.9233,18.8824,21.9819,36.5246,5.7076,48.9771,39.1185
2014/7/16,11.0966,10.8168,33.1342,19.0197,19.0499,22.1742,36.7168,5.7425,49.3671,39.36
2014/7/15,10.949,10.7969,33.2946,19.1604,19.1914,22.2629,37.1447,5.7436,50.2185,40.0174
2014/7/14,10.9679,10.7828,33.2962,19.2148,19.2923,21.9051,37.081,5.7283,50.6351,40.3356
2014/7/11,10.8162,10.8112,32.7831,18.9617,18.974,21.3796,36.8415,5.6915,50.0418,40.1031
2014/7/10,10.8575,10.767,32.4749,18.7612,18.8001,21.2717,36.7739,5.6992,49.9352,39.9137
2014/7/9,10.7747,10.7796,32.3861,18.7579,18.8571,21.3457,36.768,5.7616,50.625,39.5778
2014/7/8,10.908,10.9011,32.8053,18.9635,19.147,21.7114,37.3805,5.8361,51.7497,40.1162
2014/7/7,10.7198,10.9046,32.632,18.9011,18.9948,21.6741,37.2349,5.8255,51.2139,39.9068
2014/7/4,10.7569,10.9181,32.7005,18.8477,19.0818,21.7493,37.4692,5.8023,51.5922,39.5233
2014/7/3,10.7517,10.9317,32.8234,18.919,19.087,21.7471,37.675,5.7903,51.6318,39.7789
2014/7/2,10.6805,10.9313,32.4876,18.8079,18.9661,21.6017,37.0506,5.8012,51.5593,39.4572
2014/7/1,10.6285,10.8878,32.3918,18.5574,18.8884,21.5437,36.8993,5.7814,51.3762,39.1709
2014/6/30,10.6431,10.9747,32.2015,18.4967,18.8303,21.5504,36.7685,5.7801,50.8183,38.7874
2014/6/27,10.5657,10.9403,31.989,18.2976,18.7498,21.4106,36.4257,5.7541,50.0662,38.6877
2014/6/26,10.5347,10.9427,31.7971,18.1691,18.6344,21.3456,36.3071,5.8124,49.8533,38.2243
2014/6/25,10.4775,10.9144,31.4635,17.9627,18.4139,21.1861,35.8616,5.7826,48.936,37.5159
2014/6/24,10.4948,10.8619,31.7192,18.0668,18.4957,21.3441,35.936,5.8138,49.2762,37.7422
2014/6/23,10.4545,10.835,31.3891,17.9492,18.3262,21.0525,35.6523,5.8034,49.0929,37.4793
2014/6/20,10.4946,10.8571,31.0641,17.9033,18.1979,20.8998,35.411,5.8369,48.3544,37.0739
2014/6/19,10.4614,10.7957,30.8279,17.7726,18.0561,20.8014,35.1641,5.8666,47.8204,36.6183
2014/6/18,10.6362,10.9159,31.5752,18.138,18.4775,21.1533,35.8168,5.9388,49.67,37.627
2014/6/17,10.6839,10.9509,31.5586,18.276,18.6283,21.3609,35.9868,5.9765,49.8183,37.9962
2014/6/16,10.7886,11.0188,31.7887,18.4572,18.873,21.5729,36.3505,6.0395,50.2327,38.3034
2014/6/13,10.889,10.8765,33.2212,18.1923,18.5793,21.8709,36.0013,5.9769,49.2937,38.1372
2014/6/12,10.8847,10.7929,32.9111,18.0169,18.2809,21.7525,35.8165,5.9048,48.5835,37.7888
2014/6/11,10.9272,10.8307,32.9732,18.0277,18.3464,21.764,35.9452,5.919,48.6145,37.9058
2014/6/10,10.8563,10.8239,32.8588,17.9399,18.2936,21.6915,35.5816,5.933,48.3929,37.7352
2014/6/9,10.7759,10.7277,32.587,17.7296,18.0501,21.5264,35.2725,5.8558,47.3985,37.0396
2014/6/6,10.7756,10.7448,32.6712,17.8091,18.1003,21.5806,35.3923,5.8219,48.1573,37.4606
2014/6/5,10.8304,10.7972,32.82,17.8631,18.2014,21.7126,35.3882,5.861,48.349,37.715
2014/6/4,10.7443,10.8805,32.5299,17.6848,17.9357,21.499,35.0117,5.7888,47.6277,37.1616
2014/6/3,10.8173,10.886,32.9263,17.8212,18.0799,21.6623,35.4047,5.8309,47.8865,37.3515
2014/5/30,10.8068,10.8751,32.9017,17.8749,18.0607,21.8513,35.3739,5.814,48.0876,37.7321
2014/5/29,10.8048,10.8965,32.7753,17.875,18.0334,21.8286,35.3488,5.8292,47.7268,37.2001
2014/5/28,10.8738,10.9049,33.1045,18.0518,18.2199,21.9227,35.5131,5.8384,48.3498,37.7513
2014/5/27,10.8165,10.8586,32.9319,17.9045,18.0014,21.8114,35.1649,5.7839,47.027,36.8752
2014/5/26,10.8463,10.91,33.0753,17.9965,18.0744,21.9052,35.3131,5.7864,47.2357,37.1689
2014/5/23,10.8622,10.9271,32.7872,17.8329,17.8074,21.721,34.6621,5.79,46.7422,36.7873
2014/5/22,10.8293,10.9077,32.5994,17.6681,17.6591,21.5441,34.3505,5.7453,45.8442,36.2268
2014/5/21,10.7991,10.9522,32.7843,17.7003,17.6643,21.6623,34.2239,5.7366,45.7038,36.1287
2014/5/20,10.7302,10.8259,32.5769,17.5571,17.4938,21.368,33.9767,5.6985,45.0778,35.6987
2014/5/19,10.7042,10.8048,32.6291,17.5494,17.4428,21.462,33.8661,5.6857,44.6104,35.5218
2014/5/16,10.6947,10.8961,32.7694,17.7318,17.536,21.7193,34.2118,5.7494,44.8134,35.7326
2014/5/15,10.6541,10.8737,32.7575,17.7231,17.5253,21.7491,34.4957,5.7495,45.0873,35.9175
2014/5/14,10.7651,11.0122,33.424,17.9939,17.8339,22.0662,34.9244,5.7726,46.1059,36.5489
2014/5/13,10.7642,11.0086,33.5251,17.993,17.8702,22.2313,34.8765,5.7695,46.0208,36.6067
2014/5/12,10.7756,10.9804,33.746,18.0169,17.8868,22.1898,35.014,5.7806,46.094,36.1921
2014/5/9,10.5777,10.7024,32.5308,17.5965,17.5502,21.8186,34.5052,5.7002,45.0456,35.4705
2014/5/8,10.6214,10.6661,32.479,17.7315,17.788,21.9366,34.7695,5.6937,45.6802,35.8144
2014/5/7,10.603,10.6162,32.4383,17.7243,17.8132,21.987,34.7932,5.6797,45.8529,35.8067
2014/5/6,10.7108,10.6944,32.8863,18.0068,18.1604,22.2974,35.2645,5.6953,46.7871,36.3399
2014/5/5,10.6836,10.7124,32.7335,17.9201,18.1404,22.2373,35.1189,5.7099,46.1834,35.873
2014/4/30,10.6781,10.7141,32.4952,17.8006,18.0173,22.1414,34.8854,5.74,45.4939,35.8294
2014/4/29,10.7425,10.689,31.0484,17.8761,18.1614,21.9682,34.1905,5.7992,45.0528,34.8539
2014/4/28,10.6608,10.5567,30.4467,17.8234,18.2432,21.57,34.0996,5.8139,44.475,34.3032
2014/4/25,10.9066,10.5757,30.7145,18.3288,18.6575,21.3598,34.9957,5.8983,46.2632,34.7256
2014/4/24,11.022,10.5838,32.5619,18.6334,18.9875,21.985,35.5498,5.9247,47.9084,34.9311
2014/4/23,11.0451,10.5856,32.8902,18.9683,19.2309,22.0522,35.9341,5.9382,48.4314,35.4064
2014/4/22,11.1856,10.5748,32.8821,19.0037,19.4282,21.8025,36.0918,5.9573,48.8764,35.7833
2014/4/21,11.2572,10.5093,32.8885,19.084,19.528,21.8464,36.9791,5.901,49.9134,37.3061
2014/4/18,11.4282,10.6184,33.0665,19.4814,19.9402,22.2402,37.6046,5.9844,50.4207,38.0451
2014/4/17,11.4165,10.6454,33.1538,19.4703,19.944,22.2172,37.5145,5.9963,49.3856,41.4436
2014/4/16,11.4803,10.6745,33.2609,19.5056,19.9838,22.1811,37.6328,6.0262,49.0624,41.1925
2014/4/15,11.4427,10.6535,33.1869,19.5573,20.0011,22.2297,37.7233,5.9955,49.2103,41.0789
2014/4/14,11.67,10.8179,33.6641,19.784,20.4823,22.428,37.9772,6.1026,49.9657,41.1695
2014/4/11,11.6839,10.7727,33.3332,19.7239,20.3714,22.3873,38.0232,6.1275,49.7658,40.2587
2014/4/10,11.7108,10.8487,33.4888,19.8293,20.4091,22.2083,37.8389,6.1382,50.2686,40.2893
2014/4/9,11.5844,10.7578,32.7366,19.6082,20.2735,21.9176,37.7673,6.0277,49.7494,40.1716
2014/4/8,11.5634,10.6349,32.5861,19.482,20.1268,22.0385,37.6026,6.0464,49.0419,39.4687
2014/4/4,11.4105,10.4647,32.3015,19.1684,19.8029,21.5549,37.1183,5.917,47.463,39.0256
2014/4/3,11.2659,10.4602,31.9683,18.9838,19.5462,21.3236,36.7308,5.8735,46.6438,38.8067
2014/4/2,11.3631,10.5195,32.0051,19.0633,19.4806,21.4112,36.7361,5.942,46.3733,38.75
2014/4/1,11.3052,10.4592,31.5745,19.0739,19.4866,21.394,36.9945,5.8861,46.821,38.8341
2014/3/31,11.1963,10.4363,30.1154,18.8012,19.1829,21.0002,36.5876,5.8642,45.8914,37.9479
2014/3/28,11.204,10.454,31.0814,19.9324,19.542,20.9752,36.8433,5.8906,46.4776,38.1342
2014/3/27,11.2137,10.4976,30.6923,20.2716,20.0501,21.3461,37.7642,5.8653,48.1232,39.0775
2014/3/26,11.2381,10.6321,31.0078,20.2473,20.558,21.7649,38.3847,5.8656,49.5703,50.6332
2014/3/25,10.9262,10.6868,30.7441,20.2217,20.5056,21.8224,37.9417,5.869,49.0573,50.5759
2014/3/24,10.8164,10.7193,31.9122,19.9171,20.3232,22.328,38.1225,5.8995,49.088,50.7212
2014/3/21,10.755,10.493,31.4788,19.6826,20.2859,22.269,38.2784,5.8372,49.7366,51.0133
2014/3/20,10.5058,10.4636,30.7383,19.287,19.8394,21.8456,37.9314,5.6373,48.9897,50.1403
2014/3/19,10.705,10.5389,31.5455,19.6738,20.5002,22.3451,38.8774,5.6648,50.8304,51.3178
2014/3/18,10.7025,10.4547,31.5671,19.5414,20.6005,22.5007,39.0835,5.6846,51.3127,50.9258
2014/3/17,10.6144,10.5472,31.5934,19.5005,20.5029,22.2428,39.0218,5.697,51.3622,50.851
2014/3/14,10.515,10.4147,31.2821,19.1224,19.8105,22.079,38.2558,5.6816,50.1132,49.5243
2014/3/13,10.6243,10.4861,31.5917,19.2432,19.9331,22.3252,38.4864,5.736,50.0877,49.9086
2014/3/12,10.4195,10.4195,31.4028,19.012,19.7305,21.7815,37.9252,5.6684,49.1916,49.4835
2014/3/11,10.3044,10.635,31.4134,19.0635,19.7574,21.819,37.7725,5.6316,49.4025,50.3029
2014/3/10,10.321,10.6691,31.1846,19.1441,19.806,21.3887,37.325,5.6224,49.5628,50.6133
